0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
6.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,2.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,13.0,2.0,1.0,8.0,4.0,8.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,9.0,5.0,0.0,3.0,0.0,6.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,0.0,5.0,0.0,2.0,7.0,4.0,17.0,15.0,1.0,7.0,0.0,11.0,8.0,6.0,5.0,0.0,0.0,0.0,10.0,6.0,0.0,6.0,16.0,11.0,10.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,9.0,0.0,11.0,0.0,7.0,7.0,10.0,0.0,0.0,0.0,24.0,18.0,0.0,0.0,0.0,14.0,5.0,9.0,11.0,2.0,10.0,86.0,8.0,5.0,13.0,9.0,6.0,2.0,12.0,0.0,13.0,5.0,10.0,6.0,0.0,4.0,0.0,4.0,0.0,7.0,13.0,12.0,9.0,11.0,4.0,11.0,23.0,17.0,9.0,6.0,6.0,8.0,12.0,10.0,13.0,6.0,1.0,7.0,10.0,29.0,8.0,11.0,6.0,0.0,11.0,19.0,0.0,9.0,21.0,8.0,0.0,7.0,0.0,21.0,2.0,7.0,0.0,1.0,18.0,15.0,19.0,9.0,0.0,38.0,46.0,1.0,29.0,0.0,27.0,19.0,0.0,25.0,27.0,3.0,0.0,19.0,18.0,35.0,35.0,3.0,38.0,41.0,0.0,65.0,10.0,2.0
3.0,0.0,0.0,1.0,2.0,4.0,0.0,5.0,0.0,22.0,8.0,0.0,1.0,4.0,1.0,6.0,8.0,2.0,0.0,4.0,2.0,9.0,4.0,8.0,12.0,4.0,7.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,4.0,0.0,6.0,1.0,22.0,3.0,0.0,2.0,1.0,0.0,2.0,35.0,6.0,0.0,10.0,17.0,0.0,6.0,3.0,6.0,22.0,9.0,0.0,3.0,8.0,4.0,13.0,13.0,5.0,11.0,0.0,6.0,5.0,4.0,16.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,17.0,3.0,9.0,9.0,5.0,0.0,9.0,0.0,2.0,23.0,3.0,12.0,0.0,5.0,0.0,6.0,0.0,10.0,5.0,14.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,7.0,9.0,7.0,4.0,31.0,7.0,44.0,4.0,7.0,12.0,9.0,5.0,1.0,0.0,27.0,16.0,7.0,14.0,5.0,0.0,10.0,0.0,10.0,0.0,8.0,14.0,16.0,9.0,15.0,15.0,11.0,20.0,10.0,6.0,5.0,2.0,7.0,9.0,7.0,13.0,10.0,0.0,7.0,22.0,26.0,5.0,74.0,49.0,0.0,6.0,10.0,0.0,10.0,20.0,6.0,0.0,15.0,79.0,9.0,6.0,7.0,0.0,1.0,13.0,30.0,19.0,25.0,0.0,19.0,27.0,0.0,25.0,0.0,33.0,18.0,76.0,32.0,33.0,16.0,202.0,8.0,37.0,41.0,20.0,32.0,31.0,63.0,332.0,84.0,1.0,2.0
3.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,6.0,5.0,8.0,6.0,6.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,7.0,17.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,9.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,3.0,0.0,9.0,17.0,6.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,14.0,1.0,7.0,5.0,4.0,0.0,3.0,0.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,20.0,25.0,25.0,12.0,0.0,0.0,0.0,10.0,17.0,14.0,7.0,9.0,0.0,0.0,0.0,10.0,0.0,20.0,17.0,0.0,10.0,0.0,20.0,0.0,15.0,3.0,14.0,18.0,17.0,8.0,20.0,13.0,14.0,13.0,9.0,18.0,8.0,0.0,13.0,0.0,12.0,5.0,11.0,25.0,7.0,14.0,0.0,0.0,0.0,22.0,22.0,0.0,1.0,20.0,22.0,2.0,13.0,0.0,23.0,0.0,33.0,0.0,0.0,19.0,2.0,16.0,1.0,0.0,19.0,1.0,1.0,26.0,0.0,0.0,18.0,0.0,31.0,26.0,13.0,0.0,19.0,5.0,30.0,13.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,2.0,5.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,5.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,19.0,6.0,0.0,0.0,0.0,6.0,5.0,8.0,0.0,3.0,4.0,0.0,0.0,9.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,10.0,0.0,2.0,3.0,3.0,0.0,13.0,0.0,11.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,3.0,7.0,2.0,0.0,19.0,12.0,5.0,6.0,3.0,1.0,9.0,0.0,0.0,0.0,4.0,0.0,5.0,5.0,0.0,7.0,0.0,8.0,0.0,5.0,8.0,1.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,7.0,8.0,5.0,29.0,6.0,26.0,5.0,0.0,7.0,6.0,8.0,2.0,0.0,1.0,3.0,7.0,7.0,0.0,37.0,8.0,7.0,0.0,9.0,0.0,8.0,0.0,3.0,83.0,1.0,12.0,62.0,7.0,54.0,0.0,2.0,7.0,0.0,14.0,0.0,47.0,13.0,0.0,18.0,21.0,5.0,0.0,3.0,61.0,2.0,22.0,4.0,78.0,114.0,0.0,1.0,2.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,1.0,27.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,5.0,7.0,0.0,2.0,8.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,21.0,11.0,0.0,9.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,5.0,0.0,6.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,6.0,3.0,11.0,8.0,8.0,4.0,10.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,11.0,7.0,17.0,8.0,0.0,6.0,3.0,12.0,9.0,10.0,6.0,10.0,0.0,0.0,0.0,5.0,0.0,16.0,7.0,8.0,12.0,0.0,8.0,0.0,22.0,12.0,7.0,7.0,4.0,30.0,14.0,14.0,18.0,10.0,13.0,19.0,11.0,14.0,18.0,12.0,18.0,10.0,12.0,10.0,10.0,8.0,0.0,1.0,11.0,8.0,23.0,0.0,4.0,18.0,12.0,0.0,7.0,0.0,6.0,0.0,2.0,3.0,0.0,23.0,14.0,13.0,20.0,0.0,14.0,0.0,15.0,28.0,0.0,15.0,16.0,0.0,33.0,28.0,8.0,0.0,13.0,14.0,19.0,22.0,10.0,25.0,30.0,0.0,52.0,76.0,0.0
19.0,0.0,0.0,25.0,5.0,22.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,6.0,7.0,1.0,18.0,11.0,25.0,0.0,6.0,14.0,5.0,17.0,13.0,11.0,17.0,2.0,1.0,36.0,8.0,0.0,15.0,0.0,8.0,17.0,8.0,17.0,13.0,0.0,11.0,26.0,2.0,0.0,34.0,0.0,19.0,14.0,15.0,19.0,0.0,39.0,0.0,0.0,0.0,0.0,54.0,36.0,24.0,0.0,21.0,0.0,2.0,153.0,24.0,34.0,2.0,45.0,24.0,1.0,42.0,14.0,24.0,21.0,29.0,10.0,0.0,17.0,30.0,0.0,32.0,53.0,22.0,29.0,23.0,27.0,0.0,20.0,31.0,32.0,0.0,33.0,9.0,0.0,43.0,0.0,0.0,0.0,48.0,11.0,28.0,5.0,6.0,31.0,58.0,57.0,10.0,0.0,0.0,51.0,46.0,38.0,26.0,0.0,61.0,96.0,40.0,41.0,35.0,22.0,40.0,6.0,0.0,0.0,49.0,0.0,44.0,51.0,0.0,41.0,0.0,58.0,0.0,28.0,18.0,57.0,59.0,54.0,59.0,22.0,28.0,44.0,64.0,64.0,60.0,45.0,141.0,79.0,95.0,95.0,0.0,48.0,63.0,35.0,77.0,0.0,0.0,1.0,57.0,60.0,0.0,91.0,60.0,62.0,0.0,55.0,1.0,58.0,2.0,90.0,0.0,22.0,66.0,134.0,69.0,142.0,0.0,146.0,0.0,0.0,95.0,0.0,216.0,91.0,0.0,58.0,102.0,40.0,0.0,12.0,240.0,24.0,95.0,137.0,333.0,409.0,0.0,247.0,2.0,11.0
10.0,0.0,26.0,15.0,14.0,6.0,0.0,0.0,0.0,0.0,26.0,8.0,0.0,6.0,3.0,0.0,0.0,20.0,8.0,0.0,4.0,19.0,1.0,26.0,22.0,4.0,22.0,40.0,0.0,5.0,15.0,0.0,8.0,0.0,19.0,16.0,0.0,18.0,7.0,0.0,2.0,10.0,0.0,0.0,3.0,30.0,8.0,0.0,0.0,16.0,0.0,23.0,0.0,0.0,0.0,14.0,9.0,3.0,31.0,0.0,12.0,0.0,3.0,11.0,9.0,44.0,18.0,0.0,56.0,7.0,30.0,74.0,15.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,34.0,7.0,11.0,31.0,18.0,14.0,40.0,72.0,0.0,0.0,0.0,7.0,14.0,0.0,32.0,0.0,1.0,0.0,25.0,1.0,30.0,0.0,0.0,0.0,59.0,11.0,6.0,0.0,0.0,37.0,28.0,51.0,28.0,17.0,15.0,8.0,81.0,28.0,28.0,28.0,25.0,16.0,0.0,0.0,90.0,0.0,44.0,37.0,36.0,36.0,0.0,40.0,0.0,25.0,106.0,29.0,30.0,30.0,67.0,33.0,32.0,41.0,44.0,34.0,34.0,34.0,58.0,62.0,14.0,38.0,37.0,67.0,96.0,21.0,71.0,0.0,15.0,68.0,29.0,42.0,0.0,31.0,44.0,55.0,0.0,30.0,0.0,27.0,12.0,53.0,0.0,4.0,45.0,58.0,29.0,42.0,0.0,294.0,161.0,61.0,138.0,0.0,69.0,55.0,0.0,124.0,85.0,3.0,0.0,20.0,58.0,577.0,589.0,58.0,186.0,166.0,0.0,273.0,218.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,8.0,1.0,1.0,3.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,2.0,8.0,9.0,2.0,3.0,2.0,4.0,5.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,4.0,1.0,3.0,0.0,7.0,10.0,2.0,3.0,5.0,6.0,7.0,2.0,3.0,3.0,6.0,5.0,4.0,38.0,3.0,25.0,3.0,0.0,3.0,1.0,3.0,5.0,0.0,3.0,2.0,5.0,9.0,0.0,19.0,5.0,11.0,72.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,5.0,34.0,7.0,27.0,0.0,11.0,2.0,0.0,8.0,0.0,60.0,2.0,0.0,16.0,21.0,7.0,0.0,3.0,59.0,3.0,11.0,6.0,31.0,75.0,0.0,0.0,5.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,3.0,1.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,6.0,1.0,0.0,3.0,5.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,33.0,2.0,2.0,6.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,3.0,0.0,0.0,10.0,1.0,7.0,5.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,5.0,6.0,0.0,8.0,1.0,0.0,2.0,5.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,1.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,9.0,0.0,1.0,0.0,2.0,22.0,1.0,0.0,4.0,0.0,11.0,14.0,4.0,8.0,0.0,0.0,0.0,3.0,5.0,0.0,8.0,8.0,9.0,11.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,0.0,9.0,0.0,8.0,1.0,12.0,0.0,0.0,0.0,9.0,19.0,2.0,0.0,0.0,13.0,8.0,12.0,7.0,40.0,4.0,1.0,9.0,13.0,7.0,9.0,10.0,2.0,14.0,0.0,33.0,0.0,9.0,5.0,0.0,8.0,0.0,5.0,0.0,10.0,6.0,9.0,18.0,13.0,7.0,13.0,9.0,8.0,5.0,5.0,10.0,13.0,23.0,9.0,11.0,3.0,0.0,7.0,9.0,14.0,12.0,13.0,10.0,0.0,19.0,13.0,0.0,12.0,19.0,24.0,0.0,15.0,0.0,16.0,1.0,25.0,0.0,2.0,14.0,42.0,17.0,17.0,0.0,33.0,49.0,0.0,24.0,520.0,20.0,16.0,0.0,38.0,24.0,11.0,0.0,66.0,43.0,58.0,51.0,18.0,25.0,73.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,4.0,0.0,0.0,2.0,24.0,4.0,4.0,16.0,4.0,0.0,0.0,3.0,0.0,3.0,5.0,2.0,10.0,0.0,0.0,0.0,3.0,0.0,5.0,11.0,19.0,3.0,0.0,15.0,0.0,0.0,1.0,14.0,0.0,0.0,16.0,0.0,8.0,0.0,0.0,7.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,11.0,21.0,4.0,0.0,0.0,0.0,11.0,14.0,10.0,0.0,0.0,1.0,18.0,15.0,15.0,13.0,0.0,0.0,0.0,2.0,6.0,0.0,8.0,9.0,11.0,24.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,14.0,0.0,31.0,0.0,6.0,1.0,16.0,0.0,0.0,0.0,1.0,31.0,5.0,0.0,0.0,12.0,8.0,11.0,15.0,37.0,8.0,3.0,9.0,15.0,8.0,20.0,12.0,0.0,1.0,2.0,19.0,84.0,10.0,15.0,0.0,19.0,0.0,9.0,0.0,30.0,0.0,15.0,21.0,13.0,23.0,20.0,17.0,21.0,13.0,9.0,17.0,20.0,3.0,21.0,3.0,7.0,0.0,12.0,30.0,39.0,18.0,9.0,28.0,0.0,39.0,26.0,0.0,6.0,27.0,23.0,0.0,12.0,0.0,25.0,4.0,30.0,0.0,3.0,33.0,21.0,28.0,14.0,0.0,42.0,42.0,0.0,18.0,0.0,13.0,71.0,1.0,11.0,53.0,30.0,1.0,31.0,18.0,63.0,65.0,29.0,32.0,44.0,4.0,1.0,0.0,0.0
10.0,0.0,0.0,5.0,12.0,4.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,7.0,1.0,0.0,4.0,11.0,3.0,0.0,0.0,5.0,1.0,9.0,8.0,9.0,8.0,4.0,0.0,4.0,2.0,25.0,10.0,14.0,20.0,8.0,0.0,13.0,3.0,0.0,0.0,13.0,10.0,0.0,6.0,1.0,12.0,0.0,4.0,12.0,0.0,13.0,0.0,0.0,0.0,3.0,5.0,0.0,12.0,0.0,12.0,0.0,0.0,12.0,16.0,12.0,13.0,0.0,9.0,9.0,6.0,10.0,13.0,19.0,0.0,1.0,2.0,12.0,16.0,0.0,15.0,19.0,17.0,13.0,18.0,13.0,3.0,14.0,1.0,0.0,1.0,1.0,5.0,0.0,21.0,0.0,24.0,0.0,10.0,0.0,18.0,0.0,0.0,0.0,25.0,5.0,1.0,0.0,0.0,15.0,24.0,24.0,35.0,0.0,14.0,9.0,24.0,27.0,31.0,45.0,23.0,11.0,27.0,0.0,17.0,4.0,43.0,29.0,8.0,39.0,0.0,35.0,0.0,12.0,23.0,24.0,23.0,27.0,25.0,28.0,39.0,39.0,28.0,17.0,23.0,31.0,35.0,28.0,32.0,39.0,10.0,32.0,33.0,39.0,24.0,7.0,6.0,10.0,13.0,33.0,0.0,15.0,57.0,23.0,0.0,46.0,0.0,53.0,22.0,16.0,0.0,5.0,44.0,47.0,30.0,53.0,0.0,51.0,52.0,15.0,61.0,2.0,58.0,74.0,0.0,42.0,49.0,15.0,0.0,51.0,50.0,30.0,111.0,19.0,73.0,61.0,0.0,31.0,71.0,0.0
3.0,0.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,32.0,6.0,7.0,1.0,4.0,5.0,17.0,11.0,10.0,1.0,0.0,5.0,6.0,3.0,9.0,12.0,12.0,7.0,0.0,4.0,3.0,6.0,9.0,5.0,0.0,15.0,5.0,0.0,13.0,14.0,25.0,1.0,9.0,0.0,11.0,6.0,0.0,16.0,2.0,1.0,6.0,123.0,20.0,0.0,11.0,48.0,0.0,1.0,1.0,11.0,14.0,15.0,0.0,4.0,2.0,11.0,15.0,35.0,18.0,5.0,6.0,2.0,6.0,8.0,6.0,0.0,0.0,0.0,4.0,15.0,0.0,11.0,20.0,10.0,27.0,9.0,16.0,0.0,2.0,1.0,5.0,32.0,6.0,17.0,0.0,11.0,0.0,9.0,0.0,17.0,0.0,13.0,0.0,0.0,0.0,8.0,15.0,2.0,0.0,0.0,11.0,25.0,15.0,12.0,27.0,14.0,17.0,13.0,30.0,13.0,14.0,11.0,70.0,4.0,55.0,21.0,14.0,19.0,19.0,0.0,23.0,8.0,26.0,4.0,14.0,5.0,24.0,15.0,24.0,33.0,17.0,30.0,26.0,17.0,24.0,9.0,15.0,39.0,17.0,37.0,25.0,0.0,26.0,9.0,32.0,24.0,143.0,80.0,0.0,19.0,23.0,0.0,28.0,27.0,27.0,0.0,23.0,9.0,15.0,40.0,14.0,0.0,1.0,23.0,71.0,35.0,90.0,0.0,55.0,67.0,0.0,39.0,0.0,70.0,49.0,128.0,22.0,59.0,65.0,184.0,35.0,109.0,28.0,77.0,70.0,82.0,123.0,372.0,209.0,2.0,90.0
2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,3.0,6.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,6.0,0.0,0.0,6.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
6.0,0.0,0.0,13.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,1.0,6.0,6.0,0.0,9.0,6.0,8.0,6.0,11.0,7.0,15.0,0.0,4.0,4.0,6.0,0.0,5.0,12.0,14.0,14.0,0.0,4.0,1.0,0.0,0.0,12.0,1.0,0.0,29.0,0.0,12.0,1.0,2.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,1.0,19.0,0.0,17.0,0.0,2.0,7.0,9.0,9.0,5.0,1.0,10.0,4.0,8.0,4.0,13.0,19.0,13.0,9.0,0.0,0.0,18.0,0.0,11.0,22.0,30.0,14.0,21.0,16.0,0.0,11.0,0.0,35.0,0.0,25.0,11.0,0.0,25.0,0.0,21.0,0.0,25.0,0.0,12.0,0.0,22.0,24.0,25.0,11.0,12.0,1.0,0.0,21.0,19.0,24.0,27.0,0.0,13.0,11.0,22.0,17.0,34.0,43.0,23.0,10.0,0.0,0.0,14.0,4.0,23.0,23.0,0.0,30.0,0.0,27.0,0.0,12.0,8.0,24.0,25.0,32.0,26.0,25.0,31.0,30.0,18.0,27.0,23.0,33.0,48.0,29.0,44.0,22.0,0.0,33.0,17.0,36.0,34.0,0.0,18.0,0.0,31.0,30.0,0.0,18.0,39.0,27.0,0.0,46.0,0.0,39.0,9.0,17.0,0.0,0.0,52.0,55.0,43.0,69.0,0.0,17.0,0.0,0.0,43.0,0.0,92.0,87.0,0.0,20.0,68.0,10.0,0.0,10.0,78.0,12.0,77.0,38.0,122.0,77.0,0.0,154.0,1.0,49.0
